ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202510633,ACC-58642,Enterprise,South East,web,Billing,billing_query,Critical,,Wednesday,16,16.0,73627.68,6,0.275,The user cannot complete a workflow in Billing. Error appears during billing query.,83,0,0,73.0,Noah,39,0.44,284,0,2026-02-13 05:42:59,1,36.85,Critical,1
TCK-202510634,ACC-14755,Public Sector,Scotland,web,Api Integration,integration_failure,Critical,2025-11-08 22:48:00,Saturday,22,37.0,54405.65,1,-0.031,Ticket raised through support queue for API Integration; customer notes integration failure and asks for next steps. urgent.,124,1,0,25.0,Muhammad,12,30.15,179,0,2025-11-10 23:47:12,1,48.99,Critical,1
TCK-202510635,ACC-67414,Enterprise,Scotland,chat,Billing,bug,Critical,2025-12-01 04:07:00,Monday,4,41.0,27906.45,0,-0.116,Client asks for urgent support regarding bug; impact: the renewal review is due.,80,0,0,23.0,Grace,45,14.72,143,0,2025-12-01 23:46:59,1,19.67,Critical,1
TCK-202510636,ACC-17820,Mid-Market,South West,web,Mobile App,refund_request,High,2026-02-08 20:49:00,Sunday,20,30.0,17490.83,0,-0.309,Account team escalated a customer case connected to Mobile App. Main issue: refund request.,91,0,0,29.0,Grace,32,17.84,73,0,2026-02-09 22:21:37,1,25.54,High,1
TCK-202510637,ACC-13261,Mid-Market,Greater Manchester,web,Security,refund_request,Medium,2025-09-22 12:29:00,Monday,12,1.0,4180.08,1,-0.009,The user cannot complete a workflow in Security. Error appears during refund request.,85,0,0,16.0,Ava,28,9.22,62,0,2025-09-23 08:09:10,0,19.67,Medium,0
TCK-202510638,ACC-12082,Mid-Market,Yorkshire,email,Data Export,bug,Critical,2025-11-27 11:32:00,Thursday,11,32.0,48114.84,3,-0.517,Account team escalated a customer case connected to Data Export. Main issue: bug.,81,0,0,48.0,Isla,23,20.58,265,0,2025-11-28 18:26:19,1,30.91,Critical,1
TCK-202510639,ACC-15949,SMB,London,email,Data Export,bug,High,2025-10-04 02:01:00,Saturday,2,0.0,23291.6,11,0.237,The user cannot complete a workflow in Data Export. Error appears during bug.,77,0,0,27.0,Sophie,29,6.49,176,0,2025-10-05 07:35:16,1,29.57,High,1
TCK-202510640,ACC-62905,Mid-Market,Wales,web,Account Access,how_to,Medium,2025-11-12 00:49:00,Wednesday,0,17.0,12611.4,0,-0.848,The user cannot complete a workflow in Account Access. Error appears during how to.,83,0,0,19.0,George,51,2.35,43,0,2025-11-12 15:32:01,0,14.72,Medium,0
TCK-202510641,ACC-30272,SMB,Greater Manchester,chat,Billing,how_to,Medium,2026-01-30 12:06:00,Friday,12,22.0,7048.02,1,0.547,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,0.0,Leo,10,23.53,1,1,2026-01-31 04:28:51,0,16.38,Medium,0
TCK-202510642,ACC-77644,Mid-Market,South West,email,Api Integration,data_quality,Critical,2025-09-25 10:20:00,Thursday,10,38.0,28173.95,5,-0.66,Client asks for urgent support regarding data quality; impact: the issue affects only one user.,95,0,0,38.0,George,27,0.41,41,0,2025-09-26 14:18:27,1,27.97,Critical,1
TCK-202510643,ACC-84571,SMB,London,phone,Security,data_quality,Critical,2025-09-05 11:13:00,Friday,11,11.0,52416.33,3,1.0,Client asks for urgent support regarding data quality; impact: the issue affects only one user.,95,0,0,49.0,Oliver,33,6.2,112,0,2025-09-06 10:07:53,1,22.91,Critical,1
TCK-202510644,ACC-93738,SMB,Greater Manchester,phone,Data Export,bug,High,2026-01-10 23:40:00,Saturday,23,32.0,24496.51,3,-0.504,Account team escalated a customer case connected to Data Export. Main issue: bug.,81,0,0,22.0,Muhammad,14,4.49,144,0,2026-01-11 21:48:54,0,22.15,High,0
TCK-202510645,ACC-18027,SMB,East Midlands,web,Security,service_outage,Critical,2026-02-14 00:34:00,Saturday,0,32.0,3777.39,3,-0.009,Account team escalated a customer case connected to Security. Main issue: service outage. immediately.,102,1,0,45.0,Ava,17,3.01,290,1,2026-02-15 06:24:13,1,29.84,Critical,1
TCK-202510646,ACC-47169,SMB,Wales,chat,Security,how_to,Medium,2025-12-26 16:08:00,Friday,16,63.0,2850.01,1,-0.129,The user cannot complete a workflow in Security. Error appears during how to.,77,0,0,44.0,Sophie,32,10.34,69,0,2025-12-27 04:07:22,0,11.99,Medium,0
TCK-202510647,ACC-16663,SMB,West Midlands,email,Reporting,bug,High,2026-02-02 21:13:00,Monday,21,64.0,20446.4,1,-0.198,Ticket raised through support queue for Reporting; customer notes bug and asks for next steps.,94,0,0,46.0,Muhammad,10,12.65,224,0,2026-02-04 02:44:44,1,29.53,High,1
TCK-202510648,ACC-37035,Enterprise,East Midlands,email,Workflow Automation,how_to,High,2025-11-03 06:14:00,Monday,6,32.0,29114.24,2,-0.065,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting.,89,0,0,15.0,Leo,41,1.89,112,0,2025-11-03 21:02:20,1,14.81,High,0
TCK-202510649,ACC-13912,SMB,Northern Ireland,chat,Security,access_request,High,2025-11-22 04:25:00,Saturday,4,41.0,2500.81,13,-0.123,Ticket raised through support queue for security; customer notes access request and asks for next steps.,104,0,0,57.0,Muhammad,11,8.9,225,0,2025-11-23 18:44:43,1,38.33,Critical,1
TCK-202510650,ACC-90934,Mid-Market,East Midlands,web,Payments,billing_query,High,2025-10-18 08:45:00,Saturday,8,19.0,7465.38,1,-0.382,Account team escalated a customer case connected to Payments. Main issue: billing query.,88,0,0,36.0,Isla,9,3.86,134,0,2025-10-19 03:34:57,0,18.83,High,0
TCK-202510651,ACC-56847,Mid-Market,Yorkshire,phone,Payments,bug,High,2026-01-04 18:23:00,Sunday,18,36.0,20461.19,0,0.567,Account team escalated a customer case connected to Payments. Main issue: bug.,78,0,0,35.0,Noah,15,4.51,54,0,2026-01-05 12:47:55,0,18.42,High,0
TCK-202510652,ACC-34384,SMB,South East,phone,Api Integration,billing_query,Medium,2026-02-17 07:31:00,Tuesday,7,16.0,5337.71,0,-0.225,Customer reports billing query in API Integration. They need help because the issue affects only one user. Customer mentions billing dispute.,141,0,1,26.0,Leo,1,5.79,166,0,2026-02-18 07:51:12,0,24.34,Medium,0
TCK-202510653,ACC-24789,Public Sector,Yorkshire,phone,Data Export,billing_query,High,2026-02-12 13:16:00,Thursday,13,22.0,45147.31,0,0.895,Client asks for urgent support regarding billing query; impact: the issue affects only one user.,96,0,0,20.0,Harry,11,3.23,109,0,2026-02-13 14:00:40,1,24.74,High,1
TCK-202510654,ACC-18608,Mid-Market,Yorkshire,email,Mobile App,integration_failure,Critical,2026-01-18 11:50:00,Sunday,11,48.0,7023.93,7,-0.327,Client asks for urgent support regarding integration failure; impact: a senior stakeholder is waiting. deadline.,112,1,0,14.0,Oliver,28,13.5,1,0,2026-01-20 01:25:48,1,37.6,Critical,1
TCK-202510655,ACC-17877,Enterprise,Yorkshire,chat,Security,bug,Critical,2026-01-24 05:40:00,Saturday,5,55.0,21837.23,9,0.564,Ticket raised through support queue for Security; customer notes bug and asks for next steps. escalate.,103,1,0,61.0,Amelia,4,143.79,164,0,2026-01-28 04:27:00,1,94.78,Critical,1
TCK-202510656,ACC-72206,Enterprise,London,email,Security,bug,Critical,2025-09-06 02:46:00,Saturday,2,61.0,65296.06,4,0.059,The user cannot complete a workflow in Security. Error appears during bug. urgent.,82,1,0,72.0,Sophie,34,4.04,356,0,2025-09-07 19:58:50,1,41.21,Critical,1
TCK-202510657,ACC-19107,SMB,South East,phone,Account Access,integration_failure,Critical,2025-10-23 17:00:00,Thursday,17,19.0,13738.16,0,0.08,Client asks for urgent support regarding integration failure; impact: payment processing is blocked. deadline.,110,1,0,22.0,Noah,24,7.57,106,0,2025-10-25 03:08:49,1,34.15,Critical,1
TCK-202510658,ACC-67560,Public Sector,East Midlands,chat,Reporting,data_quality,Critical,2026-02-22 01:46:00,Sunday,1,38.0,37866.28,0,0.255,The user cannot complete a workflow in Reporting. Error appears during data quality. blocked.,93,1,0,31.0,Ava,23,6.16,155,0,2026-02-22 22:25:27,1,20.66,Critical,1
TCK-202510659,ACC-53233,Enterprise,South East,phone,Billing,data_quality,Critical,2025-10-26 10:07:00,Sunday,10,25.0,61723.12,1,0.041,Account team escalated a customer case connected to Billing. Main issue: data quality.,86,0,0,36.0,Harry,8,1.03,116,0,2025-10-27 01:20:49,1,15.23,Critical,1
TCK-202510660,ACC-87177,Mid-Market,Northern Ireland,web,Reporting,integration_failure,Critical,2025-10-03 12:43:00,Friday,12,4.0,15067.36,4,-0.07,Customer reports integration failure in Reporting. They need help because the renewal review is due. escalate.,110,1,0,15.0,Ava,14,5.94,12,0,2025-10-04 17:46:00,1,29.05,Critical,1
TCK-202510661,ACC-62484,Public Sector,South West,web,Workflow Automation,bug,High,2026-01-17 06:17:00,Saturday,6,47.0,14479.59,5,0.416,Customer reports bug in Workflow Automation. They need help because payment processing is blocked.,98,0,0,37.0,Grace,33,7.42,241,0,2026-01-18 08:40:12,1,26.39,High,1
TCK-202510662,ACC-90398,Public Sector,Yorkshire,chat,Account Access,how_to,High,2025-09-26 11:08:00,Friday,11,45.0,28676.83,0,0.892,Ticket raised through support queue for Account Access; customer notes how to and asks for next steps.,102,0,0,25.0,Amelia,11,6.52,226,0,2025-09-26 18:45:08,0,7.62,High,0
TCK-202510663,ACC-28032,SMB,Yorkshire,email,Workflow Automation,billing_query,High,2025-09-30 01:02:00,Tuesday,1,34.0,10661.74,2,0.342,Account team escalated a customer case connected to Workflow Automation. Main issue: billing query. Customer mentions refund.,125,0,1,51.0,Noah,21,12.07,152,0,2025-09-30 11:58:30,1,10.94,High,0
TCK-202510664,ACC-50580,Public Sector,Yorkshire,email,Account Access,service_outage,Critical,2026-01-17 12:08:00,Saturday,12,28.0,32097.04,2,0.18,Client asks for urgent support regarding service outage; impact: the renewal review is due. escalate.,101,1,0,44.0,Mia,37,1.69,38,0,2026-01-18 22:27:46,1,34.33,Critical,1
TCK-202510665,ACC-19930,SMB,Northern Ireland,web,Api Integration,bug,Low,2025-11-26 23:58:00,Wednesday,23,33.0,6057.97,0,0.629,Client asks for urgent support regarding bug; impact: the renewal review is due.,80,0,0,20.0,Mia,24,2.64,72,0,2025-11-27 15:21:18,0,15.39,Low,0
TCK-202510666,ACC-29883,Mid-Market,Scotland,web,Workflow Automation,bug,High,2025-10-24 17:46:00,Friday,17,0.0,12127.26,4,0.309,Customer reports bug in Workflow Automation. They need help because the customer is threatening cancellation.,109,0,0,37.0,Ava,6,1.64,228,0,2025-10-26 02:49:09,1,33.05,High,1
TCK-202510667,ACC-79365,Enterprise,South West,web,Reporting,how_to,Critical,2025-10-13 19:40:00,Monday,19,30.0,37568.12,2,-0.255,Customer reports how to in Reporting. They need help because a compliance deadline is near. ASAP.,97,1,0,37.0,Sophie,28,0.7,242,0,2025-10-14 13:09:53,1,17.5,Critical,1
TCK-202510668,ACC-83221,Mid-Market,Greater Manchester,chat,Billing,how_to,Medium,2025-12-10 08:32:00,Wednesday,8,41.0,9894.13,5,1.0,Ticket raised through support queue for Billing; customer notes how to and asks for next steps.,95,0,0,24.0,Harry,38,8.02,98,1,2025-12-11 05:25:52,0,20.9,Medium,0
TCK-202510669,ACC-67736,SMB,Greater Manchester,web,Data Export,bug,High,2025-12-05 05:15:00,Friday,5,40.0,39204.3,0,-0.534,Client asks for urgent support regarding bug; impact: an integration partner is blocked.,88,0,0,8.0,Ava,22,3.21,107,0,2025-12-05 06:00:08,1,0.75,High,0
TCK-202510670,ACC-77262,Mid-Market,London,web,Billing,data_quality,High,2025-10-09 18:50:00,Thursday,18,21.0,25758.11,1,0.279,Customer reports data quality in Billing. They need help because payment processing is blocked.,95,0,0,11.0,Oliver,34,13.4,32,0,2025-10-10 14:39:59,0,19.83,High,0
TCK-202510671,ACC-77429,SMB,South East,web,Account Access,service_outage,Critical,2025-09-07 08:06:00,Sunday,8,30.0,6240.72,2,-0.627,Client asks for urgent support regarding service outage; impact: payment processing is blocked. deadline.,105,1,0,29.0,Noah,27,1.86,114,0,2025-09-08 02:05:49,1,18.0,Critical,1
TCK-202510672,ACC-44383,SMB,West Midlands,email,Payments,data_quality,Medium,2026-02-08 14:57:00,Sunday,14,22.0,4352.17,4,0.408,Client asks for urgent support regarding data quality; impact: several end users are affected.,94,0,0,42.0,Muhammad,9,0.21,290,0,2026-02-10 04:51:01,0,37.9,Medium,0
TCK-202510673,ACC-68715,Enterprise,South West,chat,Payments,integration_failure,Critical,2025-09-10 16:55:00,Wednesday,16,35.0,78383.7,6,-0.22,Client asks for urgent support regarding integration failure; impact: an integration partner is blocked. deadline.,114,1,0,60.0,Noah,27,9.85,156,0,2025-09-11 18:56:51,1,26.03,Critical,1
TCK-202510674,ACC-28664,Public Sector,Yorkshire,email,Account Access,integration_failure,Critical,2026-02-12 04:15:00,Thursday,4,26.0,84896.5,2,-0.377,Client asks for urgent support regarding integration failure; impact: payment processing is blocked. escalate.,110,1,0,59.0,Harry,35,2.43,293,1,2026-02-13 17:31:40,1,37.28,Critical,1
TCK-202510675,ACC-76996,Mid-Market,London,email,Payments,access_request,Medium,2026-02-03 16:41:00,Tuesday,16,43.0,4266.67,3,0.735,Client asks for urgent support regarding access request; impact: the issue affects only one user.,97,0,0,45.0,Sophie,44,8.84,202,0,2026-02-04 15:52:49,0,23.2,Medium,0
TCK-202510676,ACC-21246,Mid-Market,Northern Ireland,partner portal,Api Integration,data_quality,Critical,2025-10-29 18:13:00,Wednesday,18,16.0,6804.32,4,1.0,Client asks for urgent support regarding data quality; impact: a compliance deadline is near.,93,0,0,40.0,Harry,23,4.41,80,0,2025-10-30 20:50:28,1,26.62,Critical,1
TCK-202510677,ACC-35875,Public Sector,East Midlands,web,Billing,bug,High,2025-09-30 08:08:00,Tuesday,8,6.0,17013.73,0,-0.231,The user cannot complete a workflow in Billing. Error appears during bug.,73,0,0,39.0,George,12,5.12,199,0,2025-10-01 16:17:18,1,32.16,High,1
TCK-202510678,ACC-44667,SMB,West Midlands,chat,Account Access,performance,Medium,2025-09-27 04:13:00,Saturday,4,42.0,7821.35,0,-0.248,Ticket raised through support queue for Account Access; customer notes performance and asks for next steps.,107,0,0,38.0,Sophie,3,2.6,133,0,2025-09-28 00:01:39,0,19.81,Medium,0
TCK-202510679,ACC-99961,SMB,South East,email,Mobile App,performance,High,2025-09-16 17:05:00,Tuesday,17,27.0,26233.53,0,-0.144,Ticket raised through support queue for Mobile App; customer notes performance and asks for next steps.,103,0,0,21.0,Grace,7,2.34,86,0,2025-09-17 18:36:44,1,25.53,High,1
TCK-202510680,ACC-88089,SMB,Scotland,phone,Reporting,service_outage,Critical,2026-02-27 18:08:00,Friday,18,29.0,11360.37,0,0.091,The user cannot complete a workflow in Reporting. Error appears during service outage. urgent.,94,1,0,18.0,Sophie,20,27.99,1,0,2026-03-01 04:09:15,1,34.02,Critical,1
TCK-202510681,ACC-22396,Enterprise,Yorkshire,email,Data Export,integration_failure,Critical,2025-11-13 04:05:00,Thursday,4,33.0,19532.04,7,0.194,Client asks for urgent support regarding integration failure; impact: a senior stakeholder is waiting. urgent.,110,1,0,41.0,Harry,10,42.89,238,1,2025-11-15 20:20:21,1,64.26,Critical,1
TCK-202510682,ACC-14146,Mid-Market,Wales,email,Billing,integration_failure,Critical,2025-10-06 14:00:00,Monday,14,36.0,38264.71,0,-0.681,Account team escalated a customer case connected to Billing. Main issue: integration failure. critical.,103,1,0,21.0,Isla,19,4.1,13,0,2025-10-07 16:16:13,1,26.27,Critical,1
TCK-202510683,ACC-17496,SMB,Scotland,web,Billing,bug,Medium,2025-10-20 02:46:00,Monday,2,15.0,32646.23,2,-0.223,Ticket raised through support queue for Billing; customer notes bug and asks for next steps.,92,0,0,58.0,Oliver,25,10.35,280,0,2025-10-21 19:03:31,0,40.29,Medium,0
TCK-202510684,ACC-11774,SMB,Yorkshire,email,Api Integration,bug,Critical,2025-12-25 10:33:00,Thursday,10,49.0,37710.23,9,-0.092,Ticket raised through support queue for API Integration; customer notes bug and asks for next steps.,100,0,0,64.0,Isla,7,15.24,253,0,2025-12-26 11:24:32,1,24.86,Critical,1
TCK-202510685,ACC-23908,SMB,Northern Ireland,email,Data Export,service_outage,Critical,2025-09-18 09:03:00,Thursday,9,22.0,6408.23,2,0.228,The user cannot complete a workflow in Data Export. Error appears during service outage. escalate.,98,1,0,30.0,Amelia,19,7.7,108,0,2025-09-19 13:46:17,1,28.72,Critical,1
TCK-202510686,ACC-88879,Mid-Market,Yorkshire,email,Security,integration_failure,Critical,2025-10-17 17:37:00,Friday,17,22.0,47841.03,11,0.881,Account team escalated a customer case connected to Security. Main issue: integration failure. escalate.,104,1,0,31.0,Noah,24,4.44,229,0,2025-10-19 11:02:36,1,41.43,Critical,1
TCK-202510687,ACC-10458,SMB,London,web,Mobile App,bug,Critical,2025-11-29 00:13:00,Saturday,0,63.0,21737.04,0,-0.673,Customer reports bug in Mobile App. They need help because several end users are affected. blocked.,99,1,0,32.0,Oliver,3,8.85,228,1,2025-11-29 15:22:47,1,15.16,Critical,1
TCK-202510688,ACC-28414,Mid-Market,Greater Manchester,web,Reporting,data_quality,Critical,2025-10-11 12:06:00,Saturday,12,13.0,27977.04,1,-1.0,Customer reports data quality in Reporting. They need help because monthly reporting is delayed.,96,0,0,42.0,Sophie,16,11.75,370,0,2025-10-12 23:39:02,1,35.55,Critical,1
TCK-202510689,ACC-97322,Mid-Market,South West,email,Billing,access_request,High,2026-01-03 19:03:00,Saturday,19,36.0,8906.7,1,-0.141,Client asks for urgent support regarding access request; impact: payment processing is blocked.,95,0,0,47.0,Muhammad,14,12.42,99,0,2026-01-04 19:02:38,1,23.99,High,0
TCK-202510690,ACC-13911,SMB,East Midlands,chat,Data Export,bug,High,2026-02-04 09:12:00,Wednesday,9,44.0,13246.72,0,-0.264,Client asks for urgent support regarding bug; impact: the customer is threatening cancellation.,95,0,0,59.0,George,13,0.67,172,0,2026-02-05 04:36:21,0,19.41,High,0
TCK-202510691,ACC-96369,SMB,West Midlands,phone,Reporting,how_to,Medium,2025-11-29 07:45:00,Saturday,7,0.0,12724.4,0,0.017,Ticket raised through support queue for Reporting; customer notes how to and asks for next steps.,97,0,0,25.0,Oliver,8,1.65,127,0,2025-11-29 21:44:09,0,13.99,Medium,0
TCK-202510692,ACC-44871,Mid-Market,South West,web,Payments,integration_failure,High,2026-02-05 20:07:00,Thursday,20,60.0,4521.85,16,-0.365,Customer reports integration failure in Payments. They need help because monthly reporting is delayed. immediately.,115,1,0,19.0,Mia,16,13.07,56,0,2026-02-07 20:06:07,1,47.99,Critical,1
TCK-202510693,ACC-64366,Mid-Market,South East,chat,Reporting,access_request,Medium,2026-02-25 18:29:00,Wednesday,18,16.0,23446.38,0,-0.517,Client asks for urgent support regarding access request; impact: a compliance deadline is near.,95,0,0,10.0,Mia,30,2.83,160,0,2026-02-26 11:35:40,0,17.11,Medium,0
TCK-202510694,ACC-80498,Enterprise,South West,chat,Data Export,service_outage,Critical,2026-02-06 02:08:00,Friday,2,48.0,79364.22,6,-0.669,Client asks for urgent support regarding service outage; impact: monthly reporting is delayed. urgent.,102,1,0,37.0,Sophie,1,2.52,160,0,2026-02-07 12:05:33,1,33.96,Critical,1
TCK-202510695,ACC-73160,Mid-Market,London,phone,Billing,how_to,High,2025-10-31 01:54:00,Friday,1,45.0,7270.88,3,-0.114,Account team escalated a customer case connected to Billing. Main issue: how to. urgent.,88,1,0,14.0,George,29,17.92,91,0,2025-10-31 20:48:29,1,18.91,High,0
TCK-202510696,ACC-65465,SMB,Yorkshire,chat,Reporting,integration_failure,Critical,2025-09-01 05:44:00,Monday,5,19.0,18460.04,2,0.427,Client asks for urgent support regarding integration failure; impact: a senior stakeholder is waiting. ASAP.,108,1,0,32.0,Noah,38,1.93,276,0,2025-09-01 20:10:56,1,14.45,Critical,1
TCK-202510697,ACC-34060,SMB,South West,phone,Reporting,billing_query,High,2026-01-22 11:56:00,Thursday,11,36.0,8693.58,3,-0.078,The user cannot complete a workflow in Reporting. Error appears during billing query. ASAP. Customer mentions refund.,117,1,1,26.0,Grace,4,6.34,229,0,2026-01-23 05:34:55,0,17.65,High,0
TCK-202510698,ACC-71480,SMB,South West,chat,Security,billing_query,Critical,2025-11-28 22:16:00,Friday,22,41.0,75989.11,0,-0.255,Account team escalated a customer case connected to Security. Main issue: billing query.,88,0,0,25.0,Leo,25,4.93,207,0,2025-11-29 08:01:40,1,9.76,Critical,1
TCK-202510699,ACC-84691,Mid-Market,Northern Ireland,web,Workflow Automation,access_request,Medium,2025-09-25 00:21:00,Thursday,0,31.0,24786.55,1,-0.16,The user cannot complete a workflow in Workflow Automation. Error appears during access request.,96,0,0,20.0,Isla,33,0.22,145,0,2025-09-25 15:46:33,0,15.43,Medium,0
TCK-202510700,ACC-64814,Mid-Market,Wales,email,Billing,access_request,High,2025-10-01 22:00:00,Wednesday,22,41.0,16144.38,2,0.215,Customer reports access request in Billing. They need help because the customer is threatening cancellation.,108,0,0,28.0,George,26,8.69,14,0,2025-10-02 20:01:18,0,22.02,High,0
TCK-202510701,ACC-96629,Mid-Market,East Midlands,email,Mobile App,how_to,Critical,2025-11-18 15:47:00,Tuesday,15,52.0,44197.36,5,-0.714,The user cannot complete a workflow in Mobile App. Error appears during how to.,79,0,0,37.0,George,21,0.7,133,0,2025-11-19 10:31:01,1,18.73,Critical,1
TCK-202510702,ACC-53410,Enterprise,Wales,web,Reporting,refund_request,Critical,2026-01-16 15:59:00,Friday,15,11.0,163395.37,4,-0.242,Account team escalated a customer case connected to Reporting. Main issue: refund request.,90,0,0,48.0,Mia,14,5.83,134,0,2026-01-17 21:41:09,1,29.7,Critical,1
TCK-202510703,ACC-55398,SMB,South East,web,Security,service_outage,High,2025-10-09 07:50:00,Thursday,7,53.0,1433.74,1,0.087,The user cannot complete a workflow in Security. Error appears during service outage. deadline.,95,1,0,25.0,Ava,14,2.05,157,0,2025-10-10 18:59:10,1,35.15,Critical,1
TCK-202510704,ACC-18643,Mid-Market,South East,phone,Reporting,access_request,High,2025-09-13 09:27:00,Saturday,9,63.0,16337.1,6,0.768,Client asks for urgent support regarding access request; impact: several end users are affected.,96,0,0,24.0,Oliver,8,12.35,58,0,2025-09-14 22:56:23,1,37.49,High,1
TCK-202510705,ACC-93723,SMB,West Midlands,phone,Payments,service_outage,Critical,2026-01-22 01:09:00,Thursday,1,34.0,6520.85,1,-0.531,Customer reports service outage in Payments. They need help because a senior stakeholder is waiting. immediately.,113,1,0,54.0,Isla,27,7.31,32,0,2026-01-23 00:16:15,1,23.12,Critical,1
TCK-202510706,ACC-84358,Mid-Market,West Midlands,web,Account Access,data_quality,Critical,2025-10-18 18:19:00,Saturday,18,12.0,22713.5,1,-0.071,Ticket raised through support queue for Account Access; customer notes data quality and asks for next steps.,108,0,0,27.0,Mia,43,17.39,255,0,2025-10-20 04:30:24,1,34.19,Critical,1
TCK-202510707,ACC-16277,SMB,Northern Ireland,web,Account Access,billing_query,Critical,2025-12-19 05:19:00,Friday,5,15.0,15929.0,4,0.207,Client asks for urgent support regarding billing query; impact: an integration partner is blocked.,98,0,0,28.0,Grace,43,22.67,189,0,2025-12-20 03:40:15,1,22.35,Critical,1
TCK-202510708,ACC-29386,SMB,Yorkshire,phone,Workflow Automation,billing_query,High,2025-09-04 01:14:00,Thursday,1,39.0,13030.4,2,-0.592,The user cannot complete a workflow in Workflow Automation. Error appears during billing query. Customer mentions chargeback.,125,0,1,29.0,Sophie,19,4.44,214,0,2025-09-04 17:32:30,0,16.31,High,0
TCK-202510709,ACC-23396,SMB,Yorkshire,email,Billing,service_outage,Critical,2026-02-02 02:36:00,Monday,2,18.0,10776.82,0,-0.686,Customer reports service outage in Billing. They need help because the renewal review is due. escalate.,103,1,0,52.0,Leo,22,1.22,206,0,2026-02-02 22:24:13,1,19.8,Critical,1
TCK-202510710,ACC-15328,Enterprise,Greater Manchester,web,Security,bug,Critical,2026-02-22 18:52:00,Sunday,18,19.0,73955.74,0,0.541,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,46.0,Mia,14,2.49,133,0,2026-02-23 19:14:16,1,24.37,Critical,1
TCK-202510711,ACC-52098,SMB,Wales,email,Payments,bug,Medium,2025-10-10 21:45:00,Friday,21,15.0,9906.75,0,0.946,Customer reports bug in Payments. They need help because a senior stakeholder is waiting.,89,0,0,37.0,Grace,10,0.07,158,0,2025-10-12 00:27:19,0,26.71,Medium,0
TCK-202510712,ACC-35550,Public Sector,Scotland,web,Reporting,performance,Critical,2025-10-15 09:35:00,Wednesday,9,45.0,44971.04,0,1.0,The user cannot complete a workflow in Reporting. Error appears during performance. deadline.,93,1,0,54.0,Oliver,36,2.56,269,0,2025-10-16 08:43:07,1,23.14,Critical,1
TCK-202510713,ACC-65391,Mid-Market,East Midlands,web,Data Export,bug,High,2025-12-15 11:08:00,Monday,11,49.0,15415.13,0,-0.055,Client asks for urgent support regarding bug; impact: a compliance deadline is near.,84,0,0,58.0,Noah,39,1.65,91,0,2025-12-16 00:26:00,0,13.3,High,0
TCK-202510714,ACC-41459,SMB,Wales,phone,Api Integration,data_quality,Critical,2026-02-06 13:08:00,Friday,13,47.0,56958.98,3,0.089,Client asks for urgent support regarding data quality; impact: a compliance deadline is near.,93,0,0,37.0,Mia,26,3.61,189,0,2026-02-07 14:09:17,1,25.02,Critical,1
TCK-202510715,ACC-33242,SMB,Northern Ireland,email,Workflow Automation,performance,Critical,2025-11-13 07:38:00,Thursday,7,39.0,40312.41,7,0.001,Account team escalated a customer case connected to Workflow Automation. Main issue: performance. immediately.,110,1,0,37.0,Ava,23,17.01,31,0,2025-11-14 12:09:46,1,28.53,Critical,1
TCK-202510716,ACC-98454,Enterprise,Yorkshire,web,Mobile App,bug,Critical,2025-09-23 04:04:00,Tuesday,4,0.0,28928.11,2,0.437,Account team escalated a customer case connected to Mobile App. Main issue: bug.,80,0,0,48.0,Amelia,1,21.92,247,0,2025-09-24 10:05:45,1,30.03,Critical,1
TCK-202510717,ACC-93746,SMB,London,phone,Billing,integration_failure,Critical,2025-11-18 08:53:00,Tuesday,8,30.0,7473.32,1,-0.072,Account team escalated a customer case connected to Security. Main issue: integration failure. deadline.,104,1,0,36.0,Leo,10,23.88,84,0,2025-11-20 00:30:43,1,39.63,Critical,1
TCK-202510718,ACC-22761,Enterprise,Greater Manchester,chat,Billing,data_quality,Critical,2025-12-14 20:01:00,Sunday,20,18.0,87736.13,4,-0.492,Customer reports data quality in Billing. They need help because several end users are affected.,96,0,0,17.0,Isla,30,3.17,97,0,2025-12-15 17:51:47,1,21.85,Critical,1
TCK-202510719,ACC-34777,SMB,Yorkshire,web,Security,data_quality,Critical,2025-10-19 16:17:00,Sunday,16,69.0,12939.96,2,-0.805,Customer reports data quality in Security. They need help because monthly reporting is delayed. escalate.,105,1,0,31.0,Leo,11,8.63,202,0,2025-10-21 00:10:34,1,31.89,Critical,1
TCK-202510720,ACC-18444,Public Sector,East Midlands,web,Api Integration,billing_query,Low,2025-10-13 07:28:00,Monday,7,19.0,34155.27,1,0.575,Client asks for urgent support regarding billing query; impact: monthly reporting is delayed. Customer mentions chargeback.,123,0,1,16.0,Leo,38,3.99,93,0,2025-10-13 16:17:06,0,8.82,Low,0
